Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-08-07,74.099,74.367,72.9883,73.7967,505831.21665219
2018-08-08,73.8758,74.099,73.4163,73.8758,566208.35340841
2018-08-09,73.7493,74.8274,73.3204,74.8274,487800.24151808
2018-08-10,73.8125,74.4469,72.6237,72.94,1235419.961007
2018-08-13,72.94,76.4917,71.6878,75.5726,1916088.1342882
2018-08-14,76.1112,77.9829,75.8423,77.5383,1183975.2354997
2018-08-16,76.9047,78.0777,75.6833,77.7764,1636175.5676422
2018-08-17,77.8564,77.9671,75.1605,75.8898,969122.80628386
2018-08-20,76.0954,78.4582,76.0321,77.3801,746674.01510008
2018-08-21,77.6824,77.6824,76.4917,77.0154,781776.60459843
2018-08-22,77.0154,78.648,76.6982,77.8564,1055535.8335424
2018-08-23,77.808,78.6964,76.6341,76.6341,956675.01494221
2018-08-24,76.5875,78.1094,75.8731,78.0777,599824.67343408
2018-08-27,78.0936,79.2034,78.0936,78.648,620251.20541352
2018-08-28,78.648,80.0759,77.1745,79.2825,910205.76426994
2018-08-29,79.2667,80.7499,78.3466,79.7991,848458.43728011
2018-08-30,79.9968,80.5118,77.3335,78.2518,1272154.4880427
2018-08-31,77.46,78.9662,76.5076,77.8879,1036386.1731926
2018-09-03,78.0936,79.8378,77.808,78.9662,502966.7907236
2018-09-04,79.2825,80.0759,77.6173,77.7922,714842.12886704
2018-09-05,77.8564,81.582,77.0628,80.8695,1347554.7820033
2018-09-06,80.7886,81.1849,79.0769,80.1955,1352057.9736598
2018-09-07,80.1955,82.1357,79.7596,81.1463,982801.94798495
2018-09-10,81.6611,82.2921,79.6788,80.67,563661.4383396
2018-09-11,81.0268,83.1312,80.7104,83.1312,1523717.5456274
2018-09-12,83.1312,84.0056,81.3053,82.6541,1959224.0899486
2018-09-13,83.2446,84.4405,81.1849,81.9801,1152084.1716153
2018-09-14,82.5715,82.5715,78.8229,78.8229,809944.02857878
2018-09-17,78.648,80.3141,78.3317,79.6401,1332603.3207995
2018-09-18,79.6788,80.6304,79.141,79.3625,1071866.5892338
2018-09-19,80.1551,80.1955,76.9047,78.0936,1892402.279361
